"","Date","Tank","Cohort","Total Tenure","Tank Tenure","Total Feed Offered (g)","REQUIRED Feed(g)/Day","Feed Size  
1","% CP 
1","% of Total 
1","Total Feed (g) size  
1","Feed Size  
2","% CP 
2","% of Total 
2","Total Feed (g) size  
2","Feed Size  
3","% CP 
3","% of Total 
3","Total Feed (g) size  
3","Alkalinity Remaining g/L","Sodium bicarbonate (g)","Turbostart 10X                            (mL)","PROJECTED GROWTH/ 
FEED CURVE","Wt.(g) 
increment 
for Feed","FCR Expected","Manual Correction Factor","Daily Feed Required at 35% CP Feed(g)","400-600um","600-1000um","1.0-1.3mm","1.3-1.8mm","1.8-2.4mm","Grams of Increased Feed","Daily Feed Required at Offered 35%CP (g)","Total Tenure Feed Offered (g)","HISTORIC expected size (Wt g/ Shrimp)","% Difference 
from 
Growth Curve1","EXPECTED SIZE 
(Wt g/ Shrimp)","Wt.(g) increment1","ADJUSTED EXPECTED SIZE (Wt g/ Shrimp)","Wt.(g) increment for Feed","AVERAGE SIZE Weight in Grams / Shrimp","% Difference                                                                  from                                                              Growth Curve1","ADFI Over Entire Tenure","ADG Over Entire Tenure","FEED:GAIN","Calculated Count - Includes Daily Mortality Rate and Staff Removal Counts","Jumpers","Sump Dump","Total Daily MIA Assumed Loss - Actual Counted","Daily Mortality Assumption","Samples","Harvest","Termination","Actual Count - Estimates Including Sump Dump, Jumpers and Other Loses","Harvest Weight in Pounds","Projected Growth  
(g)","Shrimp Count                                                                           /L","Shrimp Count                                                                           /m2","Shrimp Count                                                                              /m3","Biomass Kg/m2","Maximum Biomass Kg/m2 by Weight","Biomass  
Kg/m3","Shrimp Harvest Size Code","Back Flush Frequency","MBBR 
(LPM)","MBBR 
(GPM)","Standard 
(LPM)","Standard 
(GPM)","EN 
(LPM)","EN 
(GPM)","Tank Level (cm)","Initial Salinity (ppt)","Final Salinity (28-32 PPT)","Pump Pressure (PSI)","BioFilter Flow Rate (LPM)","BioFilter Flow Rate (LPM)_2","BioFilter Flow Rate (LPM)_3","pH  
(7.5-8.4)","D.O.  
(goal 4.5)","Temperature  
(28-30°C)","TSS","Turbidity","Mat? Y/N","Imhoff (15mL/L)","TAN NH4","Un-ionized NH3-N (0.4mg/L)","NO2-N (4.5mg/L)","ALK CaCO3 
(75-200mg/L)","NO3-N  
(250mg/L)","28ppt Sea Water Added (cm)","Marine Mix (Pounds)","0 ppt RO Water Added (cm)","Amonium Chloride (NH4Cl)g","Sodium Nitrite (NANO2)g","FOS (C6H12O6)g","Sodium Carbonate (NaCO3)g","Sodium Bicarbonate (NaHCO3)g","Biowish","Turbo start","Water Exchange Percent","Monster","Molts-Harvest End (g)","Molts-Feed End (g)","Bead Filter 1 Assigned Flow Rate (LPM)","Bead Filter 2 Assigned Flow Rate (LPM)","Bead Filter 3 Assigned Flow Rate (LPM)","Recommended Back Flush Frequency (hours)","Recommended Sump Dump Frequency (minutes)","NOTES","Green Vibrio","Total Heterotroph","Yellow Vibrio"
"1485",2019-12-01,"RTB2","Cohort6",39,14,9256,9140,"Feed 4",0.4,1,9140,NA,NA,0,0,NA,NA,NA,NA,-151.830145568661,37.6,0,4.39122,FALSE,1.16,1,9139.60153803247,0,0,0,9140,0,319,9140,156112.676414778,1.61474769875678,FALSE,TRUE,NA,NA,0.354398163139502,NA,0,0.125266767116362,-0.000130769230769231,-957.922336772177,31954.9169423535,0,25,124.293371954675,149.293371954675,NA,NA,NA,31805.6235703988,NA,4.81092812977074,0.7,190.481276069037,624.938569780304,0.916391729235155,1.78836750172751,3.00653454473476,140.699570671058,1.5,305,81,153,41,102,27,40,28.2,"28.2","6.2-5-5",210,TRUE,TRUE,7.2,5,28.7,NA,NA,"n",NA,0.7,NA,2.95,NA,NA,NA,NA,NA,NA,NA,NA,935,33.3,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"25",NA,NA,NA
"1486",2019-12-01,"RTB3","Cohort1",38,5,0,0,"12-14",0.35,1,0,NA,NA,0,0,NA,NA,NA,0,200,0,6871,1.66368396875632,NA,0.0211821668211216,1,0,0,0,0,0,0,0,0,0,1.66368396875632,NA,NA,NA,NA,0.127432031005078,NA,0,NA,-7.89473684210526e-05,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,1.66368396875632,0,0,0,0,1.9055561570695,0,406.865447464802,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",2019-12-01,"RTB3","Cohort7",12,12,4526,4529,"Feed 1",0.5,0.2,906,"Feed 2",0.5,0.8,3623,NA,NA,NA,NA,47,16.3,NA,0.1281,TRUE,1.21,1,4529,906,3623,0,0,0,682,4529,27194,0.053,FALSE,TRUE,NA,NA,0.0193,NA,0,0.014,0,-55.241,161827,NA,NA,639,639,NA,NA,NA,161187,NA,0.07,3.2,965,3167,0.068,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,40,28.9,"28.9","3.3-0",250,TRUE,NA,7.7,4.8,28.6,NA,NA,"n",NA,0.35,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA
"1488",2019-12-01,"RTB4","Cohort6",39,14,9249,9133,"Feed 4",0.4,1,9133,NA,NA,0,0,NA,NA,NA,NA,-151.560691409035,37.6,0,4.39122,FALSE,1.16,1,9133.08343098981,0,0,0,9133,0,321,9133,156279.435040975,1.61474769875678,FALSE,TRUE,NA,NA,0.354398163139502,NA,0,0.12516199656279,-0.000130769230769231,-957.121150186038,32015.8283751921,0,94,55.4498868553967,149.449886855397,NA,NA,NA,31866.3784883367,NA,4.79065812977074,0.7,190.845132299387,626.132323816888,0.914273784577233,1.7852551625946,2.99958590740562,141.294891860808,1.5,304,81,152,41,102,27,40,28.2,"28.2","7.5-0",253,TRUE,NA,7.3,5,28.6,NA,NA,"n",NA,0.64,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,587,33.3,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA
"1489",2019-12-01,"RTB5","Cohort6",39,14,16374,15838,"Feed 4",0.45,1,15838,NA,NA,0,0,NA,NA,NA,NA,-485.86669323917,73.3,0,4.81196810650156,FALSE,1.3039,1,15838.0453901699,0,0,0,15838,0,750,15838,188161.98413992,1.61474769875678,FALSE,TRUE,NA,NA,0.3785,NA,0,0.154235342165234,-0.000134210526315789,-1149.20451025076,32104.3873087928,0,63,76.4614584693958,139.461458469396,NA,NA,NA,31964.9258503234,NA,4.99296951136381,0.7,191.435324383593,628.068649552469,0.955830738045319,1.81687868531578,3.13592761825892,135.569728765111,1.5,527,140,264,70,176,47,40,28.6,"28.6","0",256,TRUE,NA,7.2,4.4,28.6,NA,NA,"n",NA,1.28,NA,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9,12.7,NA,44,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA
"1490",2019-12-01,"RTB6","Cohort5",108,81,9473,11259,"Feed 4",0.4,1,11259,NA,NA,0,0,NA,NA,NA,NA,-179.223047903486,27,0,27.603961906852,NA,1.35,1,11259.0634258653,0,0,0,11259,0,0,11259,1164002.74198015,22.7981820683355,FALSE,TRUE,FALSE,TRUE,0.359,NA,0,0.95861790745418,-3.05555555555556e-05,-31372.9496985005,11243.0647108457,21,11,33.8899807379114,65.8899807379114,NA,NA,NA,11177.1747301078,0,28.7,0.3,66.9391845352471,219.616747162884,1.92115459616159,2.5925,6.30300064357477,23.5852098393052,12,375,99,188,50,125,33,40,29,"29","6.5-5.4",253,TRUE,NA,7.2,4.5,28.7,NA,NA,"n",NA,0.14,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,845,22.7,12.7,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA
"1491",2019-12-01,"RTB7","Cohort5",108,81,9475,11590,"Feed 4",0.45,1,11590,NA,NA,0,0,NA,NA,NA,NA,-190.371713758007,27.8,0,27.603961906852,NA,1.35,1,11589.9797463931,0,0,0,11590,0,0,11590,1184174.74198015,22.7981820683355,FALSE,TRUE,FALSE,TRUE,0.359,NA,0,0.956767133361679,-3.05555555555556e-05,-31312.3789100186,11460.0309332697,21,11,32.7950148967071,64.7950148967071,NA,NA,NA,11395.235918373,0,29.15,0.3,68.245135142062,223.901362014639,1.98934568939111,2.5925,6.52672470272672,23.2211156908425,12,386,102,193,51,129,34,40,28.4,"28.4","3-2",256,TRUE,NA,7.2,4.5,29.1,NA,NA,"foam",NA,0.13,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,935,22.7,12.7,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA
"1492",2019-12-01,"RTB8","Cohort5",108,81,9480,13734,"Feed 4",0.4,1,13734,NA,NA,0,0,NA,NA,NA,NA,-262.585428537745,33,0,27.603961906852,NA,1.35,1,13734.1571411071,0,0,0,13734,0,0,13734,1178225.68261664,22.7981820683355,FALSE,TRUE,FALSE,TRUE,0.359,NA,0,0.796149750333781,-3.05555555555556e-05,-26055.8100109237,13702.8204262972,21,11,27.7100400075903,59.7100400075903,NA,NA,NA,13643.1103862897,0,28.67,0.3,81.7074713274863,268.069131651858,2.34255320295903,2.5925,7.68554200445876,23.6098891659595,12,457,121,229,61,153,41,40,29.2,"29.2","7-6",263,TRUE,NA,7.3,5.3,28.6,NA,NA,"n",NA,0.24,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,760,22.8,12.7,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA
"1493",2019-12-02,"RTB1","Cohort6",40,15,9538,9367,"Feed 4",0.4,1,9367,NA,NA,0,0,NA,NA,NA,NA,-160.568159030815,38.5,0,4.76661,FALSE,1.15,1,9367.04696584863,0,0,0,9367,0,324,9367,163441.747535984,1.73337510555213,FALSE,TRUE,NA,NA,0.375385665979474,NA,0,0.129017971649399,-0.0001275,-1011.90565999529,31670.3451167505,9,68,80.9558462697933,157.955846269793,NA,NA,NA,31512.3892704807,NA,5.14965379575022,0.7,188.725119849934,619.176902394796,0.971869029788626,1.84222516893219,3.18854668565822,131.444860030527,1.5,312,83,156,42,104,28,40,28.2,"28.2","5-4-4",200,TRUE,TRUE,7.4,5.1,28.5,NA,NA,"foam",NA,0.7,NA,1.95,184,104,NA,NA,NA,NA,NA,NA,NA,34.3,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"0",NA,"9500"
"1494",2019-12-02,"RTB2","Cohort6",40,15,9579,9449,"Feed 4",0.4,1,9449,NA,NA,0,0,NA,NA,NA,NA,-163.724622043575,38.9,0,4.76661,FALSE,1.15,1,9448.5221558529,0,0,0,9449,0,323,9449,165691.676414778,1.73337510555213,FALSE,TRUE,NA,NA,0.375385665979474,NA,0,0.130237720420758,-0.0001275,-1021.47231702555,31805.6235703988,9,38,101.595873320903,148.595873320903,NA,NA,NA,31657.0276970779,NA,5.18631379575022,0.7,189.591347547242,622.01885678229,0.983280221339135,1.84826331682513,3.22598497814677,130.515728327646,1.5,315,84,158,42,105,28,40,28.2,"28.2","6.2-2-5",203,TRUE,TRUE,7.5,5.1,28.6,NA,NA,"n",NA,0.54,NA,2.84,191,101,NA,NA,NA,NA,NA,NA,NA,34.5,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"25","0",NA,"19000"
"1495",2019-12-02,"RTB3","Cohort7",13,13,5251,5248,"Feed 2",0.5,1,5248,NA,NA,0,NA,NA,NA,NA,NA,23,18.9,NA,0.1602,TRUE,1.19,1,5248,0,5248,0,0,0,725,5248,32445,0.066,TRUE,TRUE,NA,NA,0.0232,0.0736,0.46,0.015,0.005,2.843,161187,NA,NA,637,637,179,NA,NA,160371,NA,0.094,3.2,960,3151,0.09,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,40,29.1,"29.1","43891",250,TRUE,NA,7.7,4.7,28.4,NA,NA,"n",NA,0.51,NA,1.48,269,86,NA,NA,NA,NA,NA,NA,NA,18.9,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,"0",NA,"1600"
"1496",2019-12-02,"RTB3","Cohort1",39,6,0,0,"12-14",0.35,1,0,NA,NA,0,0,NA,NA,NA,0,200,0,0,1.79678162713506,NA,0.0223731066144718,1,0,0,0,0,0,0,0,0,0,1.79678162713506,NA,NA,NA,NA,0.133097658378734,NA,0,NA,-7.69230769230769e-05,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,1.79678162713506,0,0,0,0,1.95288820396889,0,376.72664956362,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1600"
"1497",2019-12-02,"RTB4","Cohort6",40,15,9573,9444,"Feed 4",0.4,1,9444,NA,NA,0,0,NA,NA,NA,NA,-163.5321547867,38.9,0,4.76661,FALSE,1.15,1,9443.61434694587,0,0,0,9444,0,324,9444,165852.435040975,1.73337510555213,FALSE,TRUE,NA,NA,0.375385665979474,NA,0,0.130115534701942,-0.0001275,-1020.51399766229,31866.3784883367,9,8,131.752254783556,148.752254783556,NA,NA,NA,31717.6262335531,NA,5.16604379575022,0.7,189.954267221814,623.209538129311,0.98131206365753,1.84491966204176,3.21952776790528,131.027832738255,1.5,315,84,158,42,105,28,40,28.3,"28.3","7.8-0",252,TRUE,NA,7.5,5,28.6,NA,NA,"n",NA,0.72,NA,3.8,167,110,NA,NA,NA,NA,NA,NA,NA,960,20.4,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,"0",NA,"4000"
"1498",2019-12-02,"RTB5","Cohort6",40,15,17107,15953,"Feed 4",0.45,1,15953,NA,NA,0,0,NA,NA,NA,NA,-490.846783510827,73.8,0,5.20127459429579,FALSE,1.3191,1,15953.072302542,0,0,0,15953,0,733,15953,205268.98413992,1.73337510555213,FALSE,TRUE,NA,NA,0.38,NA,0,0.164658829815046,-0.000130769230769231,-1259.15575740918,31964.9258503234,9,127,2.85563789380473,138.855637893805,NA,NA,NA,31826.0702124296,NA,5.37296951136381,0.7,190.60372933447,625.340319338813,1.02410802646635,1.87964034911105,3.35993447003395,125.981642173183,1.5,531,141,266,71,177,47,40,28.4,"28.4","0",252,TRUE,NA,7.3,4.5,28.6,NA,NA,"n",NA,1.44,NA,4.03,192,112,NA,NA,NA,NA,NA,NA,707,61,20.4,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,"0",NA,"16300"
"1499",2019-12-02,"RTB6","Cohort5",109,82,9347,10515,"Feed 4",0.4,1,10515,NA,NA,0,0,NA,NA,NA,NA,-154.163811058278,25.2,0,27.9559161333572,NA,1.35,1,10514.9036356334,0,0,0,10515,0,-126,10515,1173349.74198015,23.1381820683355,TRUE,TRUE,FALSE,TRUE,0.3575,28.54,1.02089303258232,0.96309459159937,0.261804587155963,3.67867729920878,11177.1747301078,37,6,22.5038325057969,65.5038325057969,NA,637,NA,10474.670897602,40.8067435084942,29.0575,0.3,62.7319465868098,205.813473053838,1.82283353794623,2.585,5.9804249932619,23.2950364755419,12,350,93,175,47,117,31,40,29.2,"29.2","7-6",253,TRUE,NA,7.3,4.5,28.8,NA,NA,"foam",NA,0.14,NA,0.49,195,170,NA,NA,NA,NA,NA,NA,816,22.4,12.7,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,"0",NA,"23000"
"1500",2019-12-02,"RTB7","Cohort5",109,82,9214,10633,"Feed 4",0.45,1,10633,NA,NA,0,0,NA,NA,NA,NA,-158.13825991276,25.5,0,27.9559161333572,NA,1.35,1,10633.2227496779,0,0,0,10633,0,-261,10633,1193388.74198015,23.1381820683355,TRUE,TRUE,FALSE,TRUE,0.3575,29.01,1.03770521637047,0.960798060439667,0.266116513761468,3.6104413321034,11395.235918373,37,2,25.4286638824811,64.4286638824811,NA,845,NA,10485.8072544906,54.06,29.5075,0.3,62.798641316633,206.032287784229,1.85303090865055,2.585,6.07949773179314,22.939778781261,12,354,94,177,47,118,32,40,28.4,"28.4","3-2",251,TRUE,NA,7.3,4.6,28.6,NA,NA,"foam",NA,0.13,NA,0.97,171,164,NA,NA,NA,NA,NA,NA,734,663,12.7,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,"0",NA,"17800"
"1501",2019-12-02,"RTB8","Cohort5",109,82,9356,12907,"Feed 4",0.4,1,12907,NA,NA,0,0,NA,NA,NA,NA,-234.730604786419,31,0,27.9559161333572,NA,1.35,1,12906.5504885361,0,0,0,12907,0,-124,12907,1187581.68261664,23.1381820683355,TRUE,TRUE,FALSE,TRUE,0.3575,28.3,1.01230808766922,0.798589506803156,0.259602752293578,3.07619815178251,13643.1103862897,37,13,9.44985350825717,59.4498535082572,NA,659,NA,12924.6605327814,41.1,29.0275,0.3,77.4047339645493,253.952539253771,2.24686591515595,2.585,7.37160733318882,23.3191119589375,12,430,114,215,57,144,38,40,29.1,"29.1","7-6",251,TRUE,NA,7.3,5.1,28.7,NA,NA,"n",NA,0.3,NA,0.67,174,170,NA,NA,NA,NA,NA,NA,610,450,12.7,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,"0",NA,"24000"
"1502",2019-12-03,"RTB1","Cohort6",41,16,9924,9333,"Feed 4",0.4,1,9333,NA,NA,0,0,NA,NA,NA,NA,-159.259381684061,38.4,0,5.14661,FALSE,1.15,1,9332.61818824185,0,0,0,9333,0,386,9333,173365.747535984,1.85646923680981,TRUE,TRUE,NA,NA,0.38,5.16061,1.00272023720468,0.134183188410036,0.125744146341463,1.06711280257656,31512.3892704807,7,21,129.168041486523,157.168041486523,NA,NA,NA,31355.2212289942,NA,5.52965379575022,0.7,187.783853314682,616.088757594102,1.03837969726213,1.84402544869592,3.40675753694926,122.411917163473,1.5,311,83,156,42,104,28,40,28.4,"28.4","4-2.75-2.5",201,TRUE,TRUE,7.4,5.1,28.6,NA,NA,"n",NA,0.87,NA,2.79,NA,NA,NA,NA,NA,NA,NA,NA,543,34.2,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
"1503",2019-12-03,"RTB2","Cohort6",41,16,9971,9818,"Feed 4",0.4,1,9818,NA,NA,0,0,NA,NA,NA,NA,-177.928705600997,40.4,0,5.14661,FALSE,1.15,1,9817.54728013724,0,0,0,9818,0,392,9818,175662.676414778,1.85646923680981,TRUE,TRUE,NA,NA,0.38,5.55874,1.08007795422618,0.135339791319295,0.135454634146341,0.999152167603787,31657.0276970779,7,8,132.901633400748,147.901633400748,NA,NA,NA,31509.1260636771,NA,5.56631379575022,0.7,188.705576771501,619.112784683403,1.05039445531821,1.91192019789152,3.44617603450856,121.605706617701,1.5,327,87,164,44,109,29,40,28.7,"28.7","6.1-5-5",199,TRUE,TRUE,7.4,4.9,28.7,NA,NA,"foam",NA,0.69,NA,3.64,NA,NA,NA,NA,NA,NA,NA,NA,565,35.9,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"25",NA,NA,NA
"1504",2019-12-03,"RTB3","Cohort7",14,14,6008,5140,"Feed 2",0.5,1,5140,NA,NA,0,NA,NA,NA,NA,NA,27,17.6,NA,0.1974,TRUE,1.17,1,5140,0,5140,0,0,0,757,5140,38453,0.082,FALSE,FALSE,NA,NA,0.0275,NA,0,0.017,0,-78.733,160371,NA,NA,634,634,NA,NA,NA,159738,NA,0.101,3.2,957,3139,0.097,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,40,29.3,"29.3","0",247,TRUE,NA,7.4,4.5,28.5,NA,NA,"n",NA,0.6,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA
"1505",2019-12-03,"RTB4","Cohort6",41,16,9967,9921,"Feed 4",0.4,1,9921,NA,NA,0,0,NA,NA,NA,NA,-181.893531092635,40.8,0,5.14661,FALSE,1.15,1,9920.62926035581,0,0,0,9921,0,394,9921,175819.435040975,1.85646923680981,TRUE,TRUE,NA,NA,0.38,5.63577,1.09504508793167,0.135201760430041,0.137333414634146,0.984478255275424,31717.6262335531,7,5,136.057879258226,148.057879258226,NA,NA,NA,31569.5683542949,NA,5.54604379575022,0.7,189.067560702422,620.300396005323,1.0485769720113,1.92561278509208,3.44021316276672,122.050158151789,1.5,331,88,166,44,111,30,40,28.5,"28.5","0",252,TRUE,NA,7.4,4.9,28.6,NA,NA,"n",NA,0.89,NA,4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,20.4,NA,50,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA
"1506",2019-12-03,"RTB5","Cohort6",41,16,17400,14115,"Feed 4",0.45,1,14115,NA,NA,0,0,NA,NA,NA,NA,-411.251949429908,65.3,0,5.60483350437138,FALSE,1.1722,1,14114.8947932698,0,0,0,14115,0,293,14115,222668.98413992,1.85646923680981,TRUE,TRUE,NA,NA,0.38,6.09624,1.08767548496228,0.174910837761048,0.1522785,1.14862464340697,31826.0702124296,7,113,18.252449002794,138.252449002794,NA,NA,NA,31687.8177634268,NA,5.75296951136381,0.7,189.775746734241,622.623840991606,1.09177408495839,2.01122638449152,3.58193597427294,117.66019636485,1.5,470,125,235,63,157,42,40,28.5,"28.5","0",250,TRUE,NA,7.3,4.5,28.6,NA,NA,"foam",NA,1.21,NA,4.89,NA,NA,NA,NA,NA,NA,NA,NA,657,62.6,20.4,NA,50,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA
"1507",2019-12-03,"RTB6","Cohort5",110,83,9297,10534,"Feed 4",0.4,1,10534,NA,NA,0,0,NA,NA,NA,NA,-154.80376468739,25.3,0,28.3078703598623,NA,1.35,1,10533.9331501821,0,0,0,10534,0,-50,10534,1182646.74198015,23.4781820683355,FALSE,TRUE,FALSE,TRUE,0.356,NA,0,1.02641258356505,-3e-05,-34213.7527855018,10474.670897602,28,19,14.3868087953967,61.3868087953967,NA,NA,NA,10413.2840888066,0,28.896,0.3,62.3643060138378,204.607303195006,1.80207898657586,2.5775,5.91233263312289,23.4252326407828,12,351,93,176,47,117,31,40,29.3,"29.3","6.8-5.9",253,TRUE,NA,7.2,4.5,28.5,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,22.3,12.7,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA
"1508",2019-12-03,"RTB7","Cohort5",110,83,9162,10653,"Feed 4",0.45,1,10653,NA,NA,0,0,NA,NA,NA,NA,-158.811895311825,25.6,0,28.3078703598623,NA,1.35,1,10653.3605024714,0,0,0,10653,0,-52,10653,1202550.74198015,23.4781820683355,FALSE,TRUE,FALSE,TRUE,0.356,NA,0,1.04257871685226,-3e-05,-34752.6238950752,10485.8072544906,28,17,14.2867542168896,59.2867542168896,NA,NA,NA,10426.5205002737,0,29.366,0.3,62.4435777986288,204.867381229097,1.83371810563453,2.5775,6.01613551717366,23.0503140498556,12,355,94,178,47,119,32,40,28.3,"28.3","2.8-1.9",255,TRUE,NA,7.2,4.5,28.6,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,22,12.7,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA
"1509",2019-12-03,"RTB8","Cohort5",110,83,9290,12950,"Feed 4",0.4,1,12950,NA,NA,0,0,NA,NA,NA,NA,-236.178920894408,31.1,0,28.3078703598623,NA,1.35,1,12950.2953642615,0,0,0,12950,0,-66,12950,1196871.68261664,23.4781820683355,FALSE,TRUE,FALSE,TRUE,0.356,NA,0,0.841852026407517,-3e-05,-28061.7342135839,12924.6605327814,28,11,17.3192082715949,56.3192082715949,NA,NA,NA,12868.3413245098,0,28.656,0.3,77.0674428362988,252.845941063972,2.20844464191698,2.5775,7.24555328712919,23.6214238689301,12,431,114,216,57,144,38,40,29.5,"29.5","7.3-6.2",249,TRUE,NA,7.3,5.2,28.6,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,22.3,12.7,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA
"1510",2019-12-04,"RTB1","Cohort6",42,17,9899,9704,"Feed 4",0.4,1,9704,NA,NA,0,0,NA,NA,NA,NA,-173.540452144233,39.9,0,5.52661,FALSE,1.15,1,9704.27491322538,0,0,0,9704,0,-25,9704,183264.747535984,1.98667934432697,FALSE,TRUE,NA,NA,0.38,NA,0,0.139161715302123,-0.000121428571428571,-1146.03765542925,31355.2212289942,2,0,154.384165879609,156.384165879609,5,NA,NA,31193.8370631146,NA,5.54061,0.7,186.817336755557,612.917771507734,1.03508200420121,1.90872369541592,3.39593833399347,122.16985537478,1.5,323,86,162,43,108,29,40,28.4,"28.4","4-3-3",200,TRUE,TRUE,7.4,4.7,28.6,NA,NA,"foam",NA,1.19,NA,4.93,NA,NA,NA,NA,NA,NA,NA,NA,522,35.6,12.7,NA,50,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
"1511",2019-12-04,"RTB2","Cohort6",42,17,10341,10181,"Feed 4",0.4,1,10181,NA,NA,0,0,NA,NA,NA,NA,-191.901828450168,41.9,0,5.52661,FALSE,1.15,1,10180.6229365464,0,0,0,10181,0,370,10181,186003.676414778,1.98667934432697,FALSE,TRUE,NA,NA,0.38,NA,0,0.140551627909536,-0.000121428571428571,-1157.48399454912,31509.1260636771,2,NA,145.2106369695,147.2106369695,5,NA,NA,31356.9154267076,NA,5.93874,0.7,187.793999726107,616.122046345495,1.11525973793342,1.98121764237152,3.65898864151385,113.979652651583,1.5,339,90,170,45,113,30,40,28.5,"28.5","6.2-5-5",206,TRUE,TRUE,7.3,4.8,28.7,NA,NA,"n",NA,0.9,NA,5.66,NA,NA,NA,NA,NA,NA,NA,NA,633,37.2,12.7,NA,50,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"180",NA,NA,NA
"1512",2019-12-04,"RTB3","Cohort7",15,15,6791,5202,"Feed 2",0.5,0.8,4162,"Feed 3",0.5,0.2,1040,NA,NA,NA,NA,25,16.9,NA,0.2399,TRUE,1.19,1,5202,0,4162,1040,0,0,783,5202,45244,0.101,TRUE,FALSE,NA,NA,0.0275,0.1187,0.49,0.019,0.008,2.439,159738,NA,NA,631,631,137,NA,NA,158970,NA,0.129,3.2,952,3124,0.122,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,40,29.4,"29.4","3.2-2.2",251,TRUE,NA,7.4,4.5,28.6,NA,NA,"n",NA,0.76,NA,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA
